================ Training Loss (Thu Jun 29 22:56:53 2023) ================
(epoch: 1, iters: 100, time: 0.182, data: 0.213) D_A: 0.440 G_A: 0.385 cycle_A: 1.437 idt_A: 2.541 D_B: 0.678 G_B: 0.727 cycle_B: 1.594 idt_B: 2.130 
(epoch: 1, iters: 200, time: 0.183, data: 0.001) D_A: 0.278 G_A: 0.326 cycle_A: 1.579 idt_A: 2.574 D_B: 0.350 G_B: 0.463 cycle_B: 1.120 idt_B: 3.530 
================ Training Loss (Thu Jun 29 22:58:05 2023) ================
(epoch: 1, iters: 100, time: 0.183, data: 0.182) D_A: 2.015 G_A: 2.208 cycle_A: 1.628 idt_A: 3.041 D_B: 0.784 G_B: 0.855 cycle_B: 1.786 idt_B: 3.042 
(epoch: 1, iters: 200, time: 0.184, data: 0.001) D_A: 0.289 G_A: 0.307 cycle_A: 1.678 idt_A: 2.101 D_B: 0.841 G_B: 1.061 cycle_B: 1.279 idt_B: 2.543 
(epoch: 1, iters: 300, time: 0.185, data: 0.001) D_A: 0.248 G_A: 0.329 cycle_A: 1.486 idt_A: 3.040 D_B: 0.282 G_B: 0.444 cycle_B: 1.670 idt_B: 3.006 
================ Training Loss (Thu Jun 29 23:03:15 2023) ================
(epoch: 1, iters: 100, time: 0.181, data: 0.235) D_A: 0.473 G_A: 0.445 cycle_A: 1.900 idt_A: 2.096 D_B: 0.530 G_B: 0.512 cycle_B: 1.679 idt_B: 2.232 
================ Training Loss (Thu Jun 29 23:04:01 2023) ================
(epoch: 1, iters: 100, time: 0.183, data: 0.225) D_A: 0.939 G_A: 1.033 cycle_A: 2.167 idt_A: 1.928 D_B: 0.442 G_B: 0.355 cycle_B: 1.279 idt_B: 2.453 
(epoch: 1, iters: 200, time: 0.184, data: 0.002) D_A: 0.282 G_A: 0.370 cycle_A: 1.685 idt_A: 2.235 D_B: 0.335 G_B: 0.401 cycle_B: 1.342 idt_B: 2.523 
(epoch: 1, iters: 300, time: 0.185, data: 0.002) D_A: 0.237 G_A: 0.362 cycle_A: 1.416 idt_A: 2.505 D_B: 0.350 G_B: 0.415 cycle_B: 1.050 idt_B: 2.611 
(epoch: 1, iters: 400, time: 0.254, data: 0.002) D_A: 0.250 G_A: 0.376 cycle_A: 1.368 idt_A: 2.277 D_B: 0.227 G_B: 0.405 cycle_B: 1.475 idt_B: 2.218 
(epoch: 1, iters: 500, time: 0.185, data: 0.001) D_A: 0.231 G_A: 0.308 cycle_A: 1.097 idt_A: 2.250 D_B: 0.204 G_B: 0.343 cycle_B: 1.072 idt_B: 2.156 
(epoch: 1, iters: 600, time: 0.185, data: 0.002) D_A: 0.219 G_A: 0.337 cycle_A: 0.939 idt_A: 2.112 D_B: 0.388 G_B: 0.473 cycle_B: 1.137 idt_B: 1.823 
(epoch: 1, iters: 700, time: 0.185, data: 0.001) D_A: 0.228 G_A: 0.425 cycle_A: 1.192 idt_A: 1.999 D_B: 0.240 G_B: 0.443 cycle_B: 1.137 idt_B: 1.942 
(epoch: 1, iters: 800, time: 0.223, data: 0.001) D_A: 0.243 G_A: 0.285 cycle_A: 0.865 idt_A: 2.193 D_B: 0.251 G_B: 0.319 cycle_B: 0.751 idt_B: 2.249 
(epoch: 1, iters: 900, time: 0.185, data: 0.001) D_A: 0.245 G_A: 0.325 cycle_A: 1.084 idt_A: 2.760 D_B: 0.291 G_B: 0.460 cycle_B: 0.868 idt_B: 2.326 
(epoch: 1, iters: 1000, time: 0.185, data: 0.001) D_A: 0.337 G_A: 0.637 cycle_A: 0.920 idt_A: 3.133 D_B: 0.341 G_B: 0.411 cycle_B: 1.293 idt_B: 2.907 
(epoch: 1, iters: 1100, time: 0.185, data: 0.002) D_A: 0.174 G_A: 0.354 cycle_A: 0.916 idt_A: 2.395 D_B: 0.237 G_B: 0.380 cycle_B: 1.026 idt_B: 1.943 
(epoch: 1, iters: 1200, time: 0.222, data: 0.001) D_A: 0.209 G_A: 0.350 cycle_A: 0.938 idt_A: 2.870 D_B: 0.232 G_B: 0.268 cycle_B: 1.241 idt_B: 2.527 
(epoch: 1, iters: 1300, time: 0.185, data: 0.001) D_A: 0.445 G_A: 0.440 cycle_A: 0.949 idt_A: 2.145 D_B: 0.220 G_B: 0.332 cycle_B: 0.994 idt_B: 1.870 
(epoch: 1, iters: 1400, time: 0.185, data: 0.001) D_A: 0.185 G_A: 0.380 cycle_A: 1.232 idt_A: 2.418 D_B: 0.230 G_B: 0.628 cycle_B: 1.011 idt_B: 2.925 
(epoch: 1, iters: 1500, time: 0.185, data: 0.001) D_A: 0.295 G_A: 0.748 cycle_A: 0.776 idt_A: 2.891 D_B: 0.228 G_B: 0.345 cycle_B: 1.071 idt_B: 2.011 
(epoch: 1, iters: 1600, time: 0.222, data: 0.001) D_A: 0.204 G_A: 0.412 cycle_A: 1.314 idt_A: 2.291 D_B: 0.253 G_B: 0.307 cycle_B: 1.025 idt_B: 2.614 
(epoch: 1, iters: 1700, time: 0.185, data: 0.001) D_A: 0.195 G_A: 0.570 cycle_A: 0.725 idt_A: 2.264 D_B: 0.246 G_B: 0.388 cycle_B: 0.682 idt_B: 2.032 
(epoch: 1, iters: 1800, time: 0.185, data: 0.001) D_A: 0.168 G_A: 0.324 cycle_A: 0.903 idt_A: 2.610 D_B: 0.198 G_B: 0.349 cycle_B: 0.792 idt_B: 2.640 
(epoch: 1, iters: 1900, time: 0.185, data: 0.002) D_A: 0.258 G_A: 0.420 cycle_A: 0.910 idt_A: 2.554 D_B: 0.242 G_B: 0.228 cycle_B: 1.299 idt_B: 2.353 
(epoch: 1, iters: 2000, time: 0.249, data: 0.001) D_A: 0.240 G_A: 0.348 cycle_A: 0.786 idt_A: 1.781 D_B: 0.200 G_B: 0.307 cycle_B: 0.752 idt_B: 1.847 
(epoch: 1, iters: 2100, time: 0.185, data: 0.002) D_A: 0.217 G_A: 0.212 cycle_A: 0.991 idt_A: 1.939 D_B: 0.226 G_B: 0.545 cycle_B: 0.678 idt_B: 2.172 
(epoch: 1, iters: 2200, time: 0.185, data: 0.001) D_A: 0.281 G_A: 0.442 cycle_A: 0.735 idt_A: 3.962 D_B: 0.187 G_B: 0.369 cycle_B: 0.649 idt_B: 3.124 
(epoch: 1, iters: 2300, time: 0.185, data: 0.001) D_A: 0.179 G_A: 0.405 cycle_A: 0.841 idt_A: 2.076 D_B: 0.168 G_B: 0.341 cycle_B: 0.567 idt_B: 2.795 
